IdPuntoRecarga|Operador|Direccion|CodPostal|Provincia|Municipio|Localizacion|CoordenadaXDec|CoordenadaYDec|PotenciaMaxima
ES*ESX*E120380335800021|ENDESA X WAY S.L.|Anpora - Via Augusta, 23, 08006 Barcelona,|8006|Barcelona|Barcelona|APARCAMIENTO EN SUPERFICIE|2.15429|41.397015|7.40
ES*ESX*E20XP22T3KK4AL011412|ENDESA X WAY S.L.|Golf Sant Cugat - Carrer De Villà, 79, 08173|8173|Barcelona|Sant Cugat del Vallès|APARCAMIENTO EN SUPERFICIE|2.076862|41.462673|22.00
ES*ESX*E20XP22T3KK4AL008562|ENDESA X WAY S.L.|Consum - Carrer Mossèn Jacint Verdaguer,|17800|Girona|Olot|APARCAMIENTO EN SUPERFICIE|2.497409|42.186143|22.00
ES*ESX*E619390361800101|ENDESA X WAY S.L.|Jose Corsega - C. De Còrsega, 344, 08037|8037|Barcelona|Barcelona|APARCAMIENTO EN SUPERFICIE|2.161113|41.397737|7.40
ES*ESX*E621030412700141|ENDESA X WAY S.L.|Mcdonalds - Polígono Industrial "El Congost"|8760|Barcelona|Martorell|APARCAMIENTO EN SUPERFICIE|1.947433|41.464989|50.00
ES*ESX*E121150116700022|ENDESA X WAY S.L.|Parking Saba - Carrer De Marcelino Menéndez|8940|Barcelona|Cornellà de Llobregat|APARCAMIENTO EN SUPERFICIE|2.072081|41.353789|22.00
ES*ESX*E621030412700071|ENDESA X WAY S.L.|Mcdonalds - Polígono Industrial "El Congost"|8760|Barcelona|Martorell|APARCAMIENTO EN SUPERFICIE|1.947448|41.465004|50.00
ES*ESX*E621080047100152|ENDESA X WAY S.L.|Emd De Jesús - Plaça Pati, De La Immaculada,|43590|Tarragona|Jesús|APARCAMIENTO EN SUPERFICIE|0.511043|40.824649|50.00
ES*ESX*E20XM32T8KK4AR001052|ENDESA X WAY S.L.|Avinguda De Barcelona, 18, 25300 Tàrrega,|25300|Lleida|Tàrrega|APARCAMIENTO EN SUPERFICIE|1.14741|41.651863|50.00
ES*ESX*E618350413400161|ENDESA X WAY S.L.|Josel - Passeig De Sant Gervasi, 51, 08022|8022|Barcelona|Barcelona|APARCAMIENTO EN SUPERFICIE|2.13752|41.410591|22.00
ES*ESX*E620200139300012|ENDESA X WAY S.L.|Avinguda Del Mar, 14, 08398 Santa Susanna,|8398|Barcelona|Santa Susanna|APARCAMIENTO EN SUPERFICIE|2.721349|41.633044|22.00
ES*ESX*E21XP22T3KK4AM002741|ENDESA X WAY S.L.|Consum Reus - Carrer Del Pintor Fuster, 83,|43205|Tarragona|Reus|APARCAMIENTO EN SUPERFICIE|1.112516|41.13776|22.00
ES*ESX*E20XM32T7KK4AR002043|ENDESA X WAY S.L.|B&B Hotel Girona - C/ De Miquel Martí I Pol,|17190|Girona|Salt|APARCAMIENTO EN SUPERFICIE|2.783601|41.967504|50.00
ES*ESX*E121130105200021|ENDESA X WAY S.L.|Parking Saba Bamsa Tarradellas Iii - Av. De|8029|Barcelona|Barcelona|APARCAMIENTO EN SUPERFICIE|2.142887|41.383927|22.00
ES*ESX*E121150116700011|ENDESA X WAY S.L.|Plaça Del Mercat, 08750 Molins De Rei,|8750|Barcelona|Molins de Rei|APARCAMIENTO EN SUPERFICIE|2.017261|41.411704|22.00
ES*ESX*E121470454700061|ENDESA X WAY S.L.|Bamsa - Carrer De Vilardell, 20, 08014|8014|Barcelona|Barcelona|APARCAMIENTO EN SUPERFICIE|2.142742|41.374489|22.00
ES*ESX*E19XP22T3KK4AD002921|ENDESA X WAY S.L.|Parking Saba Hospital Sant Pau - Carrer Del|8025|Barcelona|Barcelona|APARCAMIENTO EN SUPERFICIE|2.171829|41.413853|22.00
ES*ESX*E21XK11T2J03BB028511|ENDESA X WAY S.L.|Avinguda De Tarragona, 92, 08720 Vilafranca|8720|Barcelona|Vilafranca del Penedès|APARCAMIENTO EN SUPERFICIE|1.690155|41.339074|22.00
ES*ESX*E619480528100033|ENDESA X WAY S.L.|Ceees Emili Guiu Sentis (Repsol Alfes) -|25161|Lleida|Alfés|APARCAMIENTO EN SUPERFICIE|0.619821|41.518308|43.00
ES*ESX*E20XM32T7KK4AR002021|ENDESA X WAY S.L.|Parking Onze De Septiembre, Plaça Del|25300|Lleida|Tàrrega|APARCAMIENTO EN SUPERFICIE|1.136423|41.644901|50.00
ES*ESX*E621260226800081|ENDESA X WAY S.L.|Saba - Av. De La Catedral, 08002 Barcelona,|8002|Barcelona|Barcelona|APARCAMIENTO EN SUPERFICIE|2.176572|41.385203|22.00
ES*ESX*E620200139300131|ENDESA X WAY S.L.|Hotel Sol Port Cambrils - Rambla Del|43391|Tarragona|Cambrils|APARCAMIENTO EN SUPERFICIE|1.065529|41.069297|22.00
ES*ESX*E21XP22T3KK4AM002812|ENDESA X WAY S.L.|B&B Hotel Gerona - C/ De Miquel Martí I Pol,|17190|Girona|Salt|APARCAMIENTO EN SUPERFICIE|2.783601|41.967504|22.00
ES*ESX*E21XP22T3KK4AL001482|ENDESA X WAY S.L.|Restaurant Bell-Lloc - Carretera Sant Feliu|17245|Girona|Santa Cristina d'Aro|APARCAMIENTO EN SUPERFICIE|2.97695|41.823561|22.00
ES*ESX*E20XM32T7KK4AR002012|ENDESA X WAY S.L.|Cepsa - C-13, Pk 25.3, 25670 Térmens,|25670|Lleida|Vallfogona de Balaguer|APARCAMIENTO EN SUPERFICIE|0.797051|41.743585|50.00
ES*ESX*E121470454700081|ENDESA X WAY S.L.|Av. De Josep Tarradellas, 139, 08029|8029|Barcelona|Barcelona|APARCAMIENTO EN SUPERFICIE|2.14327|41.390191|22.00
ES*ESX*E21XP22T3KKJAK006082|ENDESA X WAY S.L.|Hotel Grevol Nnss - Avinguda De Les Saletes,|17869|Girona|Llanars|APARCAMIENTO EN SUPERFICIE|2.346434|42.321098|22.00
ES*ESX*E20XP22T3KK4AL011551|ENDESA X WAY S.L.|Consum - Carrer De Portugal, 14, 08211|8211|Barcelona|Castellar del Vallès|APARCAMIENTO EN SUPERFICIE|2.085991|41.605877|22.00
ES*ESX*E21XP22T3KK4AL001492|ENDESA X WAY S.L.|Show Nou Camp - C. D'arístides Maillol, 12,|8028|Barcelona|Barcelona|APARCAMIENTO EN SUPERFICIE|2.12007|41.380048|22.00
ES*ESX*E620200139300112|ENDESA X WAY S.L.|Avinguda Del Mar, 14, 08398 Santa Susanna,|8398|Barcelona|Santa Susanna|APARCAMIENTO EN SUPERFICIE|2.721348|41.633044|22.00
ES*ESX*E21XP22T3KK4AK001891|ENDESA X WAY S.L.|Bertrandt Ag,Suc Esp - Carrer França, 15,|8769|Barcelona|Castellví de Rosanes|APARCAMIENTO EN SUPERFICIE|1.892448|41.453184|22.00
ES*ESX*E21XP22T3KK4AK001881|ENDESA X WAY S.L.|P.º De Las Flores, 28823 Coslada, Madrid,|28823|Madrid|Coslada|APARCAMIENTO EN SUPERFICIE|-3.537409|40.438184|22.00
ES*ESX*E620470411800103|ENDESA X WAY S.L.|Passeig President Tarradellas, 43800 Valls,|43800|Tarragona|Valls|APARCAMIENTO EN SUPERFICIE|1.261734|41.299328|43.00
ES*ESX*E618340236700011|ENDESA X WAY S.L.|Josel - Passeig De Sant Gervasi, 51, 08022|8022|Barcelona|Barcelona|APARCAMIENTO EN SUPERFICIE|2.13752|41.410591|7.40
ES*ESX*EC6E15BCC21BKAXDEHZ1|ENDESA X WAY S.L.|Centro Comercial Mas Gri Parcela 4, C.|17003|Girona|Girona|APARCAMIENTO EN SUPERFICIE|2.8112|41.960426|150.00
ES*ESX*E15830004181|ENDESA X WAY S.L.|Bamsa - Av. De Josep Tarradellas, 139, 08029|8029|Barcelona|Barcelona|APARCAMIENTO EN SUPERFICIE|2.14327|41.390191|22.00
ES*ESX*E21XP22T3KKJAK005691|ENDESA X WAY S.L.|Aparthotel Bellver - Carrer De La Batllia,|25720|Lleida|Bellver de Cerdanya|APARCAMIENTO EN SUPERFICIE|1.772786|42.370075|22.00
ES*ESX*E620230185400041|ENDESA X WAY S.L.|By Energy Vilafranca Del Penedès - Avinguda|8720|Barcelona|Vilafranca del Penedès|APARCAMIENTO EN SUPERFICIE|1.7004|41.33486|50.00
ES*ESX*E122060021600021|ENDESA X WAY S.L.|Saba - Carrer De Siracusa, 39-51, 08012|8012|Barcelona|Barcelona|APARCAMIENTO EN SUPERFICIE|2.160826|41.401769|22.00
ES*ESX*E122060021600011|ENDESA X WAY S.L.|Saba - Carrer De Siracusa, 39-51, 08012|8012|Barcelona|Barcelona|APARCAMIENTO EN SUPERFICIE|2.160826|41.401769|22.00
ES*ESX*E22XP22T3KKJAK000731|ENDESA X WAY S.L.|Passeig Marítim, S/N, 08860 Castelldefels,|8860|Barcelona|Sitges|APARCAMIENTO EN SUPERFICIE|1.927352|41.26136|22.00
ES*ESX*E622160168200011|ENDESA X WAY S.L.|Hotel Balneari Prats - Plaça Sant Esteve, 7,|17455|Girona|Caldes de Malavella|APARCAMIENTO EN SUPERFICIE|2.808307|41.837161|22.00
ES*ESX*E622160168200021|ENDESA X WAY S.L.|Hotel Balneari Prats - Plaça Sant Esteve, 7,|17455|Girona|Caldes de Malavella|APARCAMIENTO EN SUPERFICIE|2.808307|41.837161|22.00
ES*ESX*E618280376500011|ENDESA X WAY S.L.|Av. Washington, 68, 29006 Málaga, Spagna|29006|Málaga|Málaga|APARCAMIENTO EN SUPERFICIE|-4.482768|36.713439|50.00
ES*ESX*E618280376500021|ENDESA X WAY S.L.|Calle Isaac Newton, 172, 28806 Alcalá De|28806|Madrid|Alcalá de Henares|APARCAMIENTO EN SUPERFICIE|-3.388528|40.49387|50.00
ES*ESX*E619220225500031|ENDESA X WAY S.L.|Ctra. Madrid, 32, 06008 Badajoz, Spagna|6008|Badajoz|Badajoz|APARCAMIENTO EN SUPERFICIE|-6.94595|38.877829|50.00
ES*ESX*E20XM32T8KK3AR000281|ENDESA X WAY S.L.|Mcdonalds - Calle Clavijo 65, 26007,|26007|Rioja  La|Logroño|APARCAMIENTO EN SUPERFICIE|-2.464703|42.45322|50.00
ES*ESX*E22XP22T3KKJAK000771|ENDESA X WAY S.L.|Port Ginesta - Passeig Marítim, S/N, 08860|8860|Barcelona|Sitges|APARCAMIENTO EN SUPERFICIE|1.927352|41.26136|22.00
ES*ESX*E120080009900031|ENDESA X WAY S.L.|Saba - Passeig De La Marina, 17300 Blanes,|17300|Girona|Blanes|APARCAMIENTO EN SUPERFICIE|2.79064|41.672057|22.00
ES*ESX*E19XP22T3KK4AZ009971|ENDESA X WAY S.L.|Restaurante Els Tinars - Lloc Panedes, 16,|17240|Girona|NA|APARCAMIENTO EN SUPERFICIE|2.953567|41.827872|22.00
ES*ESX*E619490510300211|ENDESA X WAY S.L.|Carr. De Bellaterra, 5, 1, 08205 Sabadell,|8205|Barcelona|Sabadell|APARCAMIENTO EN SUPERFICIE|2.09631|41.514961|11.00
ES*ESX*EHYC15021BZ1167A1|ENDESA X WAY S.L.|Mcdonalds - C. Industria, 28522|28522|Madrid|Rivas-Vaciamadrid|APARCAMIENTO EN SUPERFICIE|-3.549749|40.353934|150.00
ES*ESX*E21XP22T3KKJAK005361|ENDESA X WAY S.L.|Carrer Santa Rita, 4, 08755 Castellbisbal,|8755|Barcelona|Castellbisbal|APARCAMIENTO EN SUPERFICIE|1.999187|41.455621|22.00
ES*ESX*E21XP22T3KKJAK005651|ENDESA X WAY S.L.|Carrer Del Aquari, 08818, Barcelona, Spain|8818|Barcelona|Olivella|APARCAMIENTO EN SUPERFICIE|1.777939|41.29755|22.00
ES*ESX*E621250248100011|ENDESA X WAY S.L.|Carrer De La Creu, 6, 25610 Os De Balaguer,|25610|Lleida|Os de Balaguer|APARCAMIENTO EN SUPERFICIE|0.719597|41.871833|11.00
ES*ESX*E621250248100051|ENDESA X WAY S.L.|Plaça Major, 2, 25610 Os De Balaguer,|25614|Lleida|Gerb|APARCAMIENTO EN SUPERFICIE|0.806083|41.822181|11.00
ES*ESX*EHYC15021BZ1166A1|ENDESA X WAY S.L.|Av. De Rafael Nadal, 3, 28108 Alcobendas,|28108|Madrid|Alcobendas|APARCAMIENTO EN SUPERFICIE|-3.623245|40.538097|150.00
ES*ESX*E621260226800121|ENDESA X WAY S.L.|Plaça Pol. Industrial Cm5, 27, 17469|17469|Girona|Vilamalla|APARCAMIENTO EN SUPERFICIE|2.963316|42.230286|50.00
ES*ESX*E619360384900121|ENDESA X WAY S.L.|Restaurante Las Moreras  -  Av. De Aragón,|28042|Madrid|Madrid|APARCAMIENTO EN SUPERFICIE|-3.534924|40.447177|21.06
ES*ESX*E619230252800051|ENDESA X WAY S.L.|E.S. Ballenoil - C/ Cerro Del Murmullo, 1|28051|Madrid|Madrid|APARCAMIENTO EN SUPERFICIE|-3.5847|40.3654|21.06
ES*ESX*E619230252800081|ENDESA X WAY S.L.|Cam. Del Pozo Del Tío Raimundo, 6, 28031|28031|Madrid|Madrid|APARCAMIENTO EN SUPERFICIE|-3.650033|40.37334|22.00
ES*ESX*E619440485000021|ENDESA X WAY S.L.|Parking Urbasa - C/ Clara Del Rey, 32-34|28002|Madrid|Madrid|APARCAMIENTO EN SUPERFICIE|-3.66865|40.44342|6.58
ES*ESX*E619450495700121|ENDESA X WAY S.L.|Low Cost Repost Carabanchel - Calle Hilario|28054|Madrid|Madrid|APARCAMIENTO EN SUPERFICIE|-3.72919|40.37264|10.53
ES*ESX*E619460495900011|ENDESA X WAY S.L.|Parking Princesa 25 Ipark - Calle De La|28008|Madrid|Madrid|APARCAMIENTO EN SUPERFICIE|-3.71432|40.426949|10.53
ES*ESX*E620090045000531|ENDESA X WAY S.L.|Avenida Del General Perón, 21|28020|Madrid|Madrid|APARCAMIENTO EN SUPERFICIE|-3.695642|40.452523|7.40
ES*ESX*E619510601000011|ENDESA X WAY S.L.|Parking Sacyr Daoiz Y Velarde - Avenida De|28007|Madrid|Madrid|APARCAMIENTO EN SUPERFICIE|-3.677583|40.402567|10.53
ES*ESX*E620200139300291|ENDESA X WAY S.L.|Hospital Universitario Hm Sanchinarro -|28050|Madrid|Madrid|APARCAMIENTO EN SUPERFICIE|-3.666726|40.490203|10.53
ES*ESX*E619230252800041|ENDESA X WAY S.L.|E.S. Ballenoil -  Av. Albufera 7 (C G, 17|28031|Madrid|Madrid|APARCAMIENTO EN SUPERFICIE|-3.629674|40.383479|21.06
ES*ESX*E19XP22T3KK4AZ009751|ENDESA X WAY S.L.|Finca Hotel Eslava - Ctra, A-7281, Km. 4|29200|Málaga|Antequera|APARCAMIENTO EN SUPERFICIE|-4.5616263|37.0335098|20.40
ES*ESX*E19XP22T3KK4AZ009831|ENDESA X WAY S.L.|Getafe The Style Outlets-Avenida Río|28906|Madrid|Pinto|APARCAMIENTO EN SUPERFICIE|-3.694457|40.272832|22.00
ES*ESX*E19XP22T3KK4AZ009851|ENDESA X WAY S.L.|Supermercado Bm - C/ Las Bodas De Figaro, 5|28222|Madrid|Majadahonda|APARCAMIENTO EN SUPERFICIE|-3.8829|40.451477|20.40
ES*ESX*E19XP22T3KK4AZ009861|ENDESA X WAY S.L.|Supermercado Bm - C/ Las Bodas De Figaro, 5|28222|Madrid|Majadahonda|APARCAMIENTO EN SUPERFICIE|-3.88296|40.451537|20.40
ES*ESX*E19XP22T3KK4AZ009931|ENDESA X WAY S.L.|Calle De María Moliner, 1|18004|Granada|Granada|APARCAMIENTO EN SUPERFICIE|-3.613221|37.178067|22.00
ES*ESX*E19XP22T3KK4AZ009951|ENDESA X WAY S.L.|Centro Comercial Ociopia-Avenida Obispo|3300|Alicante/Alacant|Orihuela|APARCAMIENTO EN SUPERFICIE|-0.953564|38.087609|20.40
ES*ESX*E20XM32T8KK3AR000202|ENDESA X WAY S.L.|Es El Vadillo - Carretera Almeria, 63|18600|Granada|Motril|APARCAMIENTO EN SUPERFICIE|-3.513338|36.737745|50.00
ES*ESX*E20XM32T8KK4AR000052|ENDESA X WAY S.L.|Grúas Carrillo - Itv Loja-Calle Salar Vial-B|18300|Granada|Loja|APARCAMIENTO EN SUPERFICIE|-4.124414|37.159814|50.00
ES*ESX*E19XP22T3KK4AZ009781|ENDESA X WAY S.L.|The Style Outlets - Calle Salvador De|28702|Madrid|San Sebastián de los Reyes|APARCAMIENTO EN SUPERFICIE|-3.608581|40.567119|20.40
ES*ESX*E20XM32T8KK3AR000061|ENDESA X WAY S.L.|Bp - Av. De Carlos Iii, 305|4720|Almería|Roquetas de Mar|APARCAMIENTO EN SUPERFICIE|-2.585031|36.811186|50.00
ES*ESX*E20XM32T8KK3AR000451|ENDESA X WAY S.L.|E.S. Nueva Cartuja - Ctra. Castellón, Km.,|50013|Zaragoza|Zaragoza|APARCAMIENTO EN SUPERFICIE|-0.846066|41.623681|50.00
ES*ESX*E19XP22T3KK4AZ009481|ENDESA X WAY S.L.|C.C. Luz Del Tajo - Avenida Del Río Boladiez|45007|Toledo|Toledo|APARCAMIENTO EN SUPERFICIE|-3.975312|39.863022|20.40
ES*ESX*E19XP22T3KK4AZ009761|ENDESA X WAY S.L.|Av. Río Guadalquivir, 20, 28906 Getafe,|28906|Madrid|Pinto|APARCAMIENTO EN SUPERFICIE|-3.694455|40.27279|20.40
ES*ESX*E19XP22T3KK4AZ009801|ENDESA X WAY S.L.|P.º De Las Flores, 48, 28823 Coslada,|28823|Madrid|Coslada|APARCAMIENTO EN SUPERFICIE|-3.53759|40.440674|22.00
ES*ESX*E20XM32T8KK3AR000471|ENDESA X WAY S.L.|Diseminado Los Gurullos, 14M|4638|Almería|Mojácar|APARCAMIENTO EN SUPERFICIE|-1.839948|37.138439|47.00
ES*ESX*E20XM32T8KK3AR000821|ENDESA X WAY S.L.|Mcdonals - Avinguda De Blasco Ibáñez, 4|46701|Valencia/València|Gandia|APARCAMIENTO EN SUPERFICIE|-0.169601|38.971736|50.00
ES*ESX*E20XP22T3KK4AZ001441|ENDESA X WAY S.L.|San Sebastián De Los Reyes The Style Outlets|28702|Madrid|San Sebastián de los Reyes|APARCAMIENTO EN SUPERFICIE|-3.608589|40.567155|20.40
ES*ESX*E20XM32T8KK4AR000192|ENDESA X WAY S.L.|Gacosur Utrera-Calle Ronda De Los Torneros,|41710|Sevilla|Utrera|APARCAMIENTO EN SUPERFICIE|-5.795116|37.198146|50.00
ES*ESX*E19XP22T3KK4AZ009721|ENDESA X WAY S.L.|Plaza De Malta, 1|4740|Almería|Roquetas de Mar|APARCAMIENTO EN SUPERFICIE|-2.604377|36.772279|22.00
ES*ESX*E19XP22T3KK4AZ009671|ENDESA X WAY S.L.|Calle Abajo, 1|21291|Huelva|Galaroza|APARCAMIENTO EN SUPERFICIE|-6.71509|37.92561|22.00
ES*ESX*E19XP22T3KK4AZ009771|ENDESA X WAY S.L.|Calle Manuel De Falla, 3|28222|Madrid|Majadahonda|APARCAMIENTO EN SUPERFICIE|-3.8604|40.449251|22.00
ES*ESX*E19XP22T3KK4AZ008531|ENDESA X WAY S.L.|Av. De La Playa, H2, 07740 Son Parc, Illes|7740|Balears Illes|Son Parc|APARCAMIENTO EN SUPERFICIE|4.165817|40.034119|22.00
ES*ESX*E619210225600031|ENDESA X WAY S.L.|E.S. Petromiralles - Pol. Industrial Zalain,|31789|Navarra|Bera|APARCAMIENTO EN SUPERFICIE|-1.700864|43.276242|50.00
ES*ESX*E619210225600091|ENDESA X WAY S.L.|Ctra N-I Salida 445-446 (Pol. Ind. Karrika,|20140|Gipuzkoa|Andoain|APARCAMIENTO EN SUPERFICIE|-2.034829|43.206839|50.00
ES*ESX*E619220226100051|ENDESA X WAY S.L.|Avenida Del Aljarafe, 14|41940|Sevilla|Tomares|APARCAMIENTO EN SUPERFICIE|-6.040066|37.369282|22.00
ES*ESX*E619220226100061|ENDESA X WAY S.L.|Gran Melia - C/ Amílcar Barca|11139|Cádiz|Urbanización Novo Santi Petri|APARCAMIENTO EN SUPERFICIE|-6.164764|36.346704|21.06
ES*ESX*E619220226100091|ENDESA X WAY S.L.|E.S. Ballenoil - C/ Progreso, 1|41720|Sevilla|Los Palacios y Villafranca|APARCAMIENTO EN SUPERFICIE|-5.9388|37.1612|21.06
ES*ESX*E619220226100121|ENDESA X WAY S.L.|E.S. Ballenoil  -  Av. Palomares, 104|41100|Sevilla|Coria del Río|APARCAMIENTO EN SUPERFICIE|-6.054005|37.295827|21.06
ES*ESX*E619220226100151|ENDESA X WAY S.L.|A. Palliser - Av. Del Doctor Llanso, 54|7740|Balears Illes|Es Mercadal|APARCAMIENTO EN SUPERFICIE|4.093808|39.990421|21.06
ES*ESX*E619220226100211|ENDESA X WAY S.L.|Centro Comercial Bahia Mar-Calle Pg|11500|Cádiz|El Puerto de Santa María|APARCAMIENTO EN SUPERFICIE|-6.221165|36.592429|10.53
ES*ESX*E619230226400031|ENDESA X WAY S.L.|Carretera Madrid-Cádiz, Km 357, 14600|14600|Córdoba|Montoro|APARCAMIENTO EN SUPERFICIE|-4.376796|38.010437|50.00
ES*ESX*E619230252800031|ENDESA X WAY S.L.|Hipercentro - Ctra. Ibiza A San Antonio Km|7816|Balears Illes|Cas Corp|APARCAMIENTO EN SUPERFICIE|1.415853|38.937914|21.06
ES*ESX*E619230259000011|ENDESA X WAY S.L.|Hipercentro - Vía Palma, 11|7500|Balears Illes|Manacor|APARCAMIENTO EN SUPERFICIE|3.193024|39.573772|21.06
ES*ESX*E619340382000021|ENDESA X WAY S.L.|C.C. Antonys - Ctra. Inca-Sineu, 1|7300|Balears Illes|Inca|APARCAMIENTO EN SUPERFICIE|2.915918|39.716449|50.00
ES*ESX*E619340382000071|ENDESA X WAY S.L.|Concesionario Proa - C/ Ferrers, 1|7500|Balears Illes|Llevant|APARCAMIENTO EN SUPERFICIE|3.184211|39.57271|50.00
ES*ESX*E619360381600051|ENDESA X WAY S.L.|Avenida Del Brillante, 106|14012|Córdoba|Córdoba|APARCAMIENTO EN SUPERFICIE|-4.792521|37.909348|21.06
ES*ESX*E619430452100011|ENDESA X WAY S.L.|Parking Ipark - Pl. Ntra. Sra. De La Palma,|11201|Cádiz|Algeciras|APARCAMIENTO EN SUPERFICIE|-5.4456|36.1294|21.06
ES*ESX*E619430452100031|ENDESA X WAY S.L.|Avenida De La República Argentina, 21|41011|Sevilla|Sevilla|APARCAMIENTO EN SUPERFICIE|-6.001075|37.378058|21.06
ES*ESX*E619430452100071|ENDESA X WAY S.L.|Parking Insur - C/ Louis Braille|41092|Sevilla|Sevilla|APARCAMIENTO EN SUPERFICIE|-6.005465|37.404834|21.06
ES*ESX*E619450495700141|ENDESA X WAY S.L.|Calle Santa Lucía, 7|03158|Alicante/Alacant|Catral|APARCAMIENTO EN SUPERFICIE|-0.8|38.162|22.00
ES*ESX*E619450495700221|ENDESA X WAY S.L.|Consum - Av. Ronda Ricardo Lafuente Aguado, 6|3181|Alicante/Alacant|Torrevieja|APARCAMIENTO EN SUPERFICIE|-0.68426|37.98403|3.94
ES*ESX*E619450495700231|ENDESA X WAY S.L.|Calle Club Deportivo Dolores, 1|3150|Alicante/Alacant|Dolores|APARCAMIENTO EN SUPERFICIE|-0.772|38.139|3.49
ES*ESX*E619450526400171|ENDESA X WAY S.L.|P.º Ezequiel González, 28, 40002 Segovia,|40002|Segovia|Segovia|APARCAMIENTO EN SUPERFICIE|-4.120364|40.943673|50.00
ES*ESX*E619460495900111|ENDESA X WAY S.L.|Consum - Reyes Católicos Esquina Granada|4700|Almería|El Ejido|APARCAMIENTO EN SUPERFICIE|-2.813877|36.772428|21.06
ES*ESX*E619460527800091|ENDESA X WAY S.L.|Ctra. De Palma-Alcúdia, Km, 38,4|7310|Balears Illes|Ullaró|APARCAMIENTO EN SUPERFICIE|2.989318|39.775321|50.00
ES*ESX*E619460544500031|ENDESA X WAY S.L.|Gasexpress Torrevieja  - Calle Avilés, 4|3184|Alicante/Alacant|El Chaparral|APARCAMIENTO EN SUPERFICIE|-0.704895|38.020497|50.00
ES*ESX*E619470510200201|ENDESA X WAY S.L.|Sunwing Cala Bona Beach - Ctra. Cala|7559|Balears Illes|Son Servera|APARCAMIENTO EN SUPERFICIE|3.390407|39.617886|21.06
ES*ESX*E619470528000151|ENDESA X WAY S.L.|Gasexpress - Avenida De Burgos, 82|47009|Valladolid|Valladolid|APARCAMIENTO EN SUPERFICIE|-4.725237|41.67135|50.00
ES*ESX*E619480510500101|ENDESA X WAY S.L.|Consum - Cristo Del Mar, 41|12580|Castellón/Castelló|Benicarló|APARCAMIENTO EN SUPERFICIE|0.427447|40.417846|21.06
ES*ESX*E619480510500261|ENDESA X WAY S.L.|Consum - Av. Mariners De La Vilajoiosa, 10|3570|Alicante/Alacant|Benidorm|APARCAMIENTO EN SUPERFICIE|-0.169893|38.527188|3.49
ES*ESX*E619490510300271|ENDESA X WAY S.L.|Hospital Vithas Clinsa - Calle De Arturo|28043|Madrid|Madrid|APARCAMIENTO EN SUPERFICIE|-3.652358|40.450107|10.53
ES*ESX*E619490510300311|ENDESA X WAY S.L.|Hipotels Eurotel Punta Rotja & Spa - Av. Del|7559|Balears Illes|Son Servera|APARCAMIENTO EN SUPERFICIE|3.414827|39.636369|21.06
ES*ESX*E619500510400051|ENDESA X WAY S.L.|Aquopolis - Av. Dehesa, S/N|28691|Madrid|Villanueva de la Cañada|APARCAMIENTO EN SUPERFICIE|-3.990413|40.456843|21.06
ES*ESX*E619500510400101|ENDESA X WAY S.L.|Cabardis - Avenida E. Leclerc, 1|37188|Salamanca|Carbajosa de la Sagrada|APARCAMIENTO EN SUPERFICIE|-5.641833|40.946702|10.53
ES*ESX*E620050044800101|ENDESA X WAY S.L.|Rúa Entrehortas, 19, 36300 Baiona,|36300|Pontevedra|Baiona|APARCAMIENTO EN SUPERFICIE|-8.85003|42.12116|7.40
ES*ESX*E620090045000021|ENDESA X WAY S.L.|Parkia - Avenida Arquitecto Jesús Valverde|36300|Pontevedra|Baiona|APARCAMIENTO EN SUPERFICIE|-8.849977|42.121611|7.40
ES*ESX*E620090045000541|ENDESA X WAY S.L.|Andalucía Plaza, 4|18196|Granada|Sierra Nevada|APARCAMIENTO EN SUPERFICIE|-3.399419|37.09326|7.40
ES*ESX*E620090073400141|ENDESA X WAY S.L.|Cc Bahía Plaza -  P.I. Palmones, N-340|11379|Cádiz|Los Barrios|APARCAMIENTO EN SUPERFICIE|-5.431703|36.189584|21.06
ES*ESX*E620090073400151|ENDESA X WAY S.L.|Centro Comercial San Fernando Plaza - Av.|11100|Cádiz|San Fernando|APARCAMIENTO EN SUPERFICIE|-6.202478|36.46229|21.06
ES*ESX*E620090073400391|ENDESA X WAY S.L.|Parking Ipark - Plaza Sor Cristina De La|18001|Granada|Granada|APARCAMIENTO EN SUPERFICIE|-3.605216|37.180089|22.00
ES*ESX*E620200139300151|ENDESA X WAY S.L.|C. De Oña, 10, 28050 Madrid, España|28050|Madrid|Madrid|APARCAMIENTO EN SUPERFICIE|-3.666817|40.490239|10.53
ES*ESX*E619440460300071|ENDESA X WAY S.L.|E.S. Ballenoil -  C Miguel Servet, 2D|41300|Sevilla|San José de la Rinconada|APARCAMIENTO EN SUPERFICIE|-5.934431|37.487361|7.40
ES*ESX*E619230226300051|ENDESA X WAY S.L.|E.S. Petroest - C/ Gremi Cirugians I|7009|Balears Illes|Palma|APARCAMIENTO EN SUPERFICIE|2.658274|39.600382|50.00
ES*ESX*E619250252600051|ENDESA X WAY S.L.|E.S. Ballenoil - C/ Vicente Leyva S/N|45600|Toledo|Talavera de la Reina|APARCAMIENTO EN SUPERFICIE|-4.843849|39.961126|50.00
ES*ESX*E619260252700071|ENDESA X WAY S.L.|Ballenoil Fuengirola - Avenida Alcalde|29640|Málaga|Fuengirola|APARCAMIENTO EN SUPERFICIE|-4.626799|36.549009|50.00
